taxi_id,trip_start_timestamp,trip_seconds,trip_miles,trip_total
a7f8a803b02435b36ed50641e61e4431c93394ee7c5d79b7fd0a7e62e125f2117a72fdf7c36a266a542f544ac55bea15d84316af486127d05f4c494aa6f54e21,2017-04-01 15:15:00,168,0.63,4.75
a7f8a803b02435b36ed50641e61e4431c93394ee7c5d79b7fd0a7e62e125f2117a72fdf7c36a266a542f544ac55bea15d84316af486127d05f4c494aa6f54e21,2017-04-01 12:45:00,1575,11.21,29.5
a7f8a803b02435b36ed50641e61e4431c93394ee7c5d79b7fd0a7e62e125f2117a72fdf7c36a266a542f544ac55bea15d84316af486127d05f4c494aa6f54e21,2017-03-26 10:15:00,2413,13.72,37.75
a7f8a803b02435b36ed50641e61e4431c93394ee7c5d79b7fd0a7e62e125f2117a72fdf7c36a266a542f544ac55bea15d84316af486127d05f4c494aa6f54e21,2017-03-26 11:45:00,1053,3.02,12.5
a7f8a803b02435b36ed50641e61e4431c93394ee7c5d79b7fd0a7e62e125f2117a72fdf7c36a266a542f544ac55bea15d84316af486127d05f4c494aa6f54e21,2017-03-26 12:30:00,546,0.9,7.75
a7f8a803b02435b36ed50641e61e4431c93394ee7c5d79b7fd0a7e62e125f2117a72fdf7c36a266a542f544ac55bea15d84316af486127d05f4c494aa6f54e21,2017-03-26 13:30:00,708,1.79,8.75
a7f8a803b02435b36ed50641e61e4431c93394ee7c5d79b7fd0a7e62e125f2117a72fdf7c36a266a542f544ac55bea15d84316af486127d05f4c494aa6f54e21,2017-03-26 13:45:00,878,3.17,15.6
a7f8a803b02435b36ed50641e61e4431c93394ee7c5d79b7fd0a7e62e125f2117a72fdf7c36a266a542f544ac55bea15d84316af486127d05f4c494aa6f54e21,2017-03-26 14:15:00,414,1.12,7.5
a7f8a803b02435b36ed50641e61e4431c93394ee7c5d79b7fd0a7e62e125f2117a72fdf7c36a266a542f544ac55bea15d84316af486127d05f4c494aa6f54e21,2017-03-26 15:00:00,875,4.34,16.0
a7f8a803b02435b36ed50641e61e4431c93394ee7c5d79b7fd0a7e62e125f2117a72fdf7c36a266a542f544ac55bea15d84316af486127d05f4c494aa6f54e21,2017-03-26 15:30:00,600,4.57,19.06
a7f8a803b02435b36ed50641e61e4431c93394ee7c5d79b7fd0a7e62e125f2117a72fdf7c36a266a542f544ac55bea15d84316af486127d05f4c494aa6f54e21,2017-03-26 16:30:00,893,2.32,10.25
a7f8a803b02435b36ed50641e61e4431c93394ee7c5d79b7fd0a7e62e125f2117a72fdf7c36a266a542f544ac55bea15d84316af486127d05f4c494aa6f54e21,2017-03-26 17:15:00,412,1.41,8.0
35a442cf7913c9ddfbcd75d97179667ee556898e8d8b55dc8ee989778501bbc217188081eb2a3c2ac4c4e321a38aec14bbd08e4b61938f6a332676c9a4638237,2017-03-31 09:15:00,2220,13.6,50.9
35a442cf7913c9ddfbcd75d97179667ee556898e8d8b55dc8ee989778501bbc217188081eb2a3c2ac4c4e321a38aec14bbd08e4b61938f6a332676c9a4638237,2017-03-31 10:15:00,660,2.3,11.5
35a442cf7913c9ddfbcd75d97179667ee556898e8d8b55dc8ee989778501bbc217188081eb2a3c2ac4c4e321a38aec14bbd08e4b61938f6a332676c9a4638237,2017-03-31 10:45:00,360,0.9,6.25
35a442cf7913c9ddfbcd75d97179667ee556898e8d8b55dc8ee989778501bbc217188081eb2a3c2ac4c4e321a38aec14bbd08e4b61938f6a332676c9a4638237,2017-03-31 11:30:00,60,0.0,3.25
35a442cf7913c9ddfbcd75d97179667ee556898e8d8b55dc8ee989778501bbc217188081eb2a3c2ac4c4e321a38aec14bbd08e4b61938f6a332676c9a4638237,2017-03-31 11:30:00,720,1.7,12.0
35a442cf7913c9ddfbcd75d97179667ee556898e8d8b55dc8ee989778501bbc217188081eb2a3c2ac4c4e321a38aec14bbd08e4b61938f6a332676c9a4638237,2017-03-31 11:45:00,540,1.4,12.0
f760c301740afe577d6c0e2f6de2cfecccf6ede158b8a3825331005da37a008716599169f4b467bc8b88e65318b5008499ad0ea4e05a7465c6bce4a1d5e70350,2017-03-29 13:15:00,360,1.2,7.5
f760c301740afe577d6c0e2f6de2cfecccf6ede158b8a3825331005da37a008716599169f4b467bc8b88e65318b5008499ad0ea4e05a7465c6bce4a1d5e70350,2017-03-29 10:30:00,240,0.7,5.25
f760c301740afe577d6c0e2f6de2cfecccf6ede158b8a3825331005da37a008716599169f4b467bc8b88e65318b5008499ad0ea4e05a7465c6bce4a1d5e70350,2017-03-29 08:45:00,720,1.2,10.5
f760c301740afe577d6c0e2f6de2cfecccf6ede158b8a3825331005da37a008716599169f4b467bc8b88e65318b5008499ad0ea4e05a7465c6bce4a1d5e70350,2017-03-29 06:15:00,840,5.9,17.75
f760c301740afe577d6c0e2f6de2cfecccf6ede158b8a3825331005da37a008716599169f4b467bc8b88e65318b5008499ad0ea4e05a7465c6bce4a1d5e70350,2017-03-29 05:30:00,1260,15.5,41.0
f760c301740afe577d6c0e2f6de2cfecccf6ede158b8a3825331005da37a008716599169f4b467bc8b88e65318b5008499ad0ea4e05a7465c6bce4a1d5e70350,2017-03-27 06:30:00,360,1.8,7.75
f760c301740afe577d6c0e2f6de2cfecccf6ede158b8a3825331005da37a008716599169f4b467bc8b88e65318b5008499ad0ea4e05a7465c6bce4a1d5e70350,2017-03-30 14:00:00,300,1.0,6.0
f760c301740afe577d6c0e2f6de2cfecccf6ede158b8a3825331005da37a008716599169f4b467bc8b88e65318b5008499ad0ea4e05a7465c6bce4a1d5e70350,2017-03-30 13:15:00,300,1.3,6.5
f760c301740afe577d6c0e2f6de2cfecccf6ede158b8a3825331005da37a008716599169f4b467bc8b88e65318b5008499ad0ea4e05a7465c6bce4a1d5e70350,2017-03-30 11:30:00,540,1.2,9.75
f760c301740afe577d6c0e2f6de2cfecccf6ede158b8a3825331005da37a008716599169f4b467bc8b88e65318b5008499ad0ea4e05a7465c6bce4a1d5e70350,2017-03-30 11:15:00,1020,6.1,18.5
f760c301740afe577d6c0e2f6de2cfecccf6ede158b8a3825331005da37a008716599169f4b467bc8b88e65318b5008499ad0ea4e05a7465c6bce4a1d5e70350,2017-03-30 07:30:00,300,0.7,7.75
f760c301740afe577d6c0e2f6de2cfecccf6ede158b8a3825331005da37a008716599169f4b467bc8b88e65318b5008499ad0ea4e05a7465c6bce4a1d5e70350,2017-03-28 14:45:00,540,4.5,20.25
f760c301740afe577d6c0e2f6de2cfecccf6ede158b8a3825331005da37a008716599169f4b467bc8b88e65318b5008499ad0ea4e05a7465c6bce4a1d5e70350,2017-03-28 12:30:00,420,0.8,8.5
f760c301740afe577d6c0e2f6de2cfecccf6ede158b8a3825331005da37a008716599169f4b467bc8b88e65318b5008499ad0ea4e05a7465c6bce4a1d5e70350,2017-03-28 11:45:00,120,0.5,8.0
f760c301740afe577d6c0e2f6de2cfecccf6ede158b8a3825331005da37a008716599169f4b467bc8b88e65318b5008499ad0ea4e05a7465c6bce4a1d5e70350,2017-03-28 05:45:00,1500,17.9,46.25
f760c301740afe577d6c0e2f6de2cfecccf6ede158b8a3825331005da37a008716599169f4b467bc8b88e65318b5008499ad0ea4e05a7465c6bce4a1d5e70350,2017-03-30 05:30:00,1560,15.0,40.5
f760c301740afe577d6c0e2f6de2cfecccf6ede158b8a3825331005da37a008716599169f4b467bc8b88e65318b5008499ad0ea4e05a7465c6bce4a1d5e70350,2017-03-30 07:15:00,660,2.8,10.75
f760c301740afe577d6c0e2f6de2cfecccf6ede158b8a3825331005da37a008716599169f4b467bc8b88e65318b5008499ad0ea4e05a7465c6bce4a1d5e70350,2017-03-30 07:30:00,600,1.3,7.5
f760c301740afe577d6c0e2f6de2cfecccf6ede158b8a3825331005da37a008716599169f4b467bc8b88e65318b5008499ad0ea4e05a7465c6bce4a1d5e70350,2017-03-30 07:45:00,720,1.9,9.0
2d72c5e6313ad93f663008a55045cad0c76164b057dcb756f23448dcfc082f616d8626020794704f296e6ad06f65837ff799930aa961729096167c5ef8612663,2017-04-06 16:30:00,1260,2.3,11.75
c3c7eca7dbd2a69ff3195e717334343ed19de792129c84eac1164ef891680fab305d6b67f0fa474846cefe0831b69ded292d8c6f77c1021822b647f48189da88,2017-03-28 21:45:00,1980,18.17,58.36
c3c7eca7dbd2a69ff3195e717334343ed19de792129c84eac1164ef891680fab305d6b67f0fa474846cefe0831b69ded292d8c6f77c1021822b647f48189da88,2017-03-28 22:15:00,1140,8.93,25.0
c3c7eca7dbd2a69ff3195e717334343ed19de792129c84eac1164ef891680fab305d6b67f0fa474846cefe0831b69ded292d8c6f77c1021822b647f48189da88,2017-03-29 06:30:00,1020,2.67,11.25
c3c7eca7dbd2a69ff3195e717334343ed19de792129c84eac1164ef891680fab305d6b67f0fa474846cefe0831b69ded292d8c6f77c1021822b647f48189da88,2017-03-29 07:15:00,420,0.98,6.0
c3c7eca7dbd2a69ff3195e717334343ed19de792129c84eac1164ef891680fab305d6b67f0fa474846cefe0831b69ded292d8c6f77c1021822b647f48189da88,2017-03-29 07:30:00,240,0.75,7.75
c3c7eca7dbd2a69ff3195e717334343ed19de792129c84eac1164ef891680fab305d6b67f0fa474846cefe0831b69ded292d8c6f77c1021822b647f48189da88,2017-03-29 09:15:00,0,0.0,4.75
7f83e923d71df8812353e1ea8f491ca1cc70469fe9ed276cecb902cbba6575d2bf2f7dd18ed0759b2b64fd2bc978de12662fbb46997df8f6fb4f95cdf9b9a8f7,2017-03-30 13:45:00,2280,13.6,53.31
7f83e923d71df8812353e1ea8f491ca1cc70469fe9ed276cecb902cbba6575d2bf2f7dd18ed0759b2b64fd2bc978de12662fbb46997df8f6fb4f95cdf9b9a8f7,2017-03-30 15:00:00,1620,8.0,25.0
7f83e923d71df8812353e1ea8f491ca1cc70469fe9ed276cecb902cbba6575d2bf2f7dd18ed0759b2b64fd2bc978de12662fbb46997df8f6fb4f95cdf9b9a8f7,2017-03-28 16:30:00,360,0.5,5.5
7f83e923d71df8812353e1ea8f491ca1cc70469fe9ed276cecb902cbba6575d2bf2f7dd18ed0759b2b64fd2bc978de12662fbb46997df8f6fb4f95cdf9b9a8f7,2017-03-28 18:00:00,1140,7.8,23.75
7f83e923d71df8812353e1ea8f491ca1cc70469fe9ed276cecb902cbba6575d2bf2f7dd18ed0759b2b64fd2bc978de12662fbb46997df8f6fb4f95cdf9b9a8f7,2017-03-31 07:45:00,0,0.0,3.25
7f83e923d71df8812353e1ea8f491ca1cc70469fe9ed276cecb902cbba6575d2bf2f7dd18ed0759b2b64fd2bc978de12662fbb46997df8f6fb4f95cdf9b9a8f7,2017-03-31 08:15:00,960,2.6,11.25
7f83e923d71df8812353e1ea8f491ca1cc70469fe9ed276cecb902cbba6575d2bf2f7dd18ed0759b2b64fd2bc978de12662fbb46997df8f6fb4f95cdf9b9a8f7,2017-03-31 08:30:00,900,1.8,9.75
7f83e923d71df8812353e1ea8f491ca1cc70469fe9ed276cecb902cbba6575d2bf2f7dd18ed0759b2b64fd2bc978de12662fbb46997df8f6fb4f95cdf9b9a8f7,2017-03-31 14:00:00,420,1.0,7.75
7f83e923d71df8812353e1ea8f491ca1cc70469fe9ed276cecb902cbba6575d2bf2f7dd18ed0759b2b64fd2bc978de12662fbb46997df8f6fb4f95cdf9b9a8f7,2017-03-31 14:45:00,780,3.0,11.5
7f83e923d71df8812353e1ea8f491ca1cc70469fe9ed276cecb902cbba6575d2bf2f7dd18ed0759b2b64fd2bc978de12662fbb46997df8f6fb4f95cdf9b9a8f7,2017-03-31 15:45:00,660,1.9,9.0
5ba3a19b228cd79e8064974b6f0169a7df8b11795f5336dfc0cdc122326339527e1702c248b4ff53ced19171119e699d1b0299d3e546ba5af09564ada1fc2769,2017-03-29 07:45:00,960,2.2,15.5
5ba3a19b228cd79e8064974b6f0169a7df8b11795f5336dfc0cdc122326339527e1702c248b4ff53ced19171119e699d1b0299d3e546ba5af09564ada1fc2769,2017-03-29 08:15:00,480,1.4,10.0
5ba3a19b228cd79e8064974b6f0169a7df8b11795f5336dfc0cdc122326339527e1702c248b4ff53ced19171119e699d1b0299d3e546ba5af09564ada1fc2769,2017-03-29 08:30:00,360,0.8,8.5
42560393a9c9b9ae28339f4b5aec77fd89bd49916ad54175d9ee679d69939f973c177065f2816d7990a6663a07270335a4a852190c3258497ba7978edced68c8,2017-03-29 20:15:00,360,0.69,5.5
42560393a9c9b9ae28339f4b5aec77fd89bd49916ad54175d9ee679d69939f973c177065f2816d7990a6663a07270335a4a852190c3258497ba7978edced68c8,2017-03-26 05:15:00,7560,11.47,66.25
42560393a9c9b9ae28339f4b5aec77fd89bd49916ad54175d9ee679d69939f973c177065f2816d7990a6663a07270335a4a852190c3258497ba7978edced68c8,2017-03-26 04:45:00,1740,10.53,28.75
42560393a9c9b9ae28339f4b5aec77fd89bd49916ad54175d9ee679d69939f973c177065f2816d7990a6663a07270335a4a852190c3258497ba7978edced68c8,2017-04-01 03:45:00,300,0.67,5.5
f760c301740afe577d6c0e2f6de2cfecccf6ede158b8a3825331005da37a008716599169f4b467bc8b88e65318b5008499ad0ea4e05a7465c6bce4a1d5e70350,2017-03-31 11:45:00,300,0.7,7.75
f760c301740afe577d6c0e2f6de2cfecccf6ede158b8a3825331005da37a008716599169f4b467bc8b88e65318b5008499ad0ea4e05a7465c6bce4a1d5e70350,2017-03-31 12:00:00,240,0.6,7.75
f760c301740afe577d6c0e2f6de2cfecccf6ede158b8a3825331005da37a008716599169f4b467bc8b88e65318b5008499ad0ea4e05a7465c6bce4a1d5e70350,2017-03-31 12:00:00,720,2.2,14.5
f760c301740afe577d6c0e2f6de2cfecccf6ede158b8a3825331005da37a008716599169f4b467bc8b88e65318b5008499ad0ea4e05a7465c6bce4a1d5e70350,2017-03-31 12:15:00,480,2.5,11.5
f760c301740afe577d6c0e2f6de2cfecccf6ede158b8a3825331005da37a008716599169f4b467bc8b88e65318b5008499ad0ea4e05a7465c6bce4a1d5e70350,2017-03-31 12:45:00,900,7.7,27.8
f760c301740afe577d6c0e2f6de2cfecccf6ede158b8a3825331005da37a008716599169f4b467bc8b88e65318b5008499ad0ea4e05a7465c6bce4a1d5e70350,2017-03-31 13:30:00,300,0.8,7.0
f760c301740afe577d6c0e2f6de2cfecccf6ede158b8a3825331005da37a008716599169f4b467bc8b88e65318b5008499ad0ea4e05a7465c6bce4a1d5e70350,2017-03-31 13:45:00,360,1.1,6.25
f760c301740afe577d6c0e2f6de2cfecccf6ede158b8a3825331005da37a008716599169f4b467bc8b88e65318b5008499ad0ea4e05a7465c6bce4a1d5e70350,2017-03-31 14:15:00,2820,17.6,48.25
ffc2a618ad19a63fa5e9ce8b1bd68656172b2eac505f0a29b2a5a9460b7035e208d4871b529b55ec38efbb431acb50f123c39db0a8012c1c0a4a2fc20799e3ca,2017-03-29 05:45:00,180,1.3,6.25
2d72c5e6313ad93f663008a55045cad0c76164b057dcb756f23448dcfc082f616d8626020794704f296e6ad06f65837ff799930aa961729096167c5ef8612663,2017-04-06 17:00:00,660,0.5,8.5
2d72c5e6313ad93f663008a55045cad0c76164b057dcb756f23448dcfc082f616d8626020794704f296e6ad06f65837ff799930aa961729096167c5ef8612663,2017-04-06 17:30:00,540,1.3,7.0
2d72c5e6313ad93f663008a55045cad0c76164b057dcb756f23448dcfc082f616d8626020794704f296e6ad06f65837ff799930aa961729096167c5ef8612663,2017-04-06 17:30:00,420,1.2,7.5
2d72c5e6313ad93f663008a55045cad0c76164b057dcb756f23448dcfc082f616d8626020794704f296e6ad06f65837ff799930aa961729096167c5ef8612663,2017-04-06 17:45:00,720,1.3,12.75
ba87ebcada16aad3f40ed6699a9e67512f64ef670e277728c1d89b932d5994ff78776d99e8aaaa87202ca435980ecddcdd66c5edd4ca42b0544b3141dc1ba946,2017-03-27 19:45:00,3480,16.7,52.25
ba87ebcada16aad3f40ed6699a9e67512f64ef670e277728c1d89b932d5994ff78776d99e8aaaa87202ca435980ecddcdd66c5edd4ca42b0544b3141dc1ba946,2017-03-27 21:15:00,1740,16.4,47.0
ba87ebcada16aad3f40ed6699a9e67512f64ef670e277728c1d89b932d5994ff78776d99e8aaaa87202ca435980ecddcdd66c5edd4ca42b0544b3141dc1ba946,2017-03-27 23:45:00,1500,17.6,43.5
ba87ebcada16aad3f40ed6699a9e67512f64ef670e277728c1d89b932d5994ff78776d99e8aaaa87202ca435980ecddcdd66c5edd4ca42b0544b3141dc1ba946,2017-03-28 20:00:00,0,1.9,16.75
ba87ebcada16aad3f40ed6699a9e67512f64ef670e277728c1d89b932d5994ff78776d99e8aaaa87202ca435980ecddcdd66c5edd4ca42b0544b3141dc1ba946,2017-03-28 20:30:00,1560,17.2,55.75
ba87ebcada16aad3f40ed6699a9e67512f64ef670e277728c1d89b932d5994ff78776d99e8aaaa87202ca435980ecddcdd66c5edd4ca42b0544b3141dc1ba946,2017-03-28 21:15:00,960,3.8,17.25
ba87ebcada16aad3f40ed6699a9e67512f64ef670e277728c1d89b932d5994ff78776d99e8aaaa87202ca435980ecddcdd66c5edd4ca42b0544b3141dc1ba946,2017-03-28 21:45:00,420,0.9,6.5
ba87ebcada16aad3f40ed6699a9e67512f64ef670e277728c1d89b932d5994ff78776d99e8aaaa87202ca435980ecddcdd66c5edd4ca42b0544b3141dc1ba946,2017-03-28 22:15:00,480,1.5,10.0
ba87ebcada16aad3f40ed6699a9e67512f64ef670e277728c1d89b932d5994ff78776d99e8aaaa87202ca435980ecddcdd66c5edd4ca42b0544b3141dc1ba946,2017-03-28 22:30:00,360,1.2,6.5
ba87ebcada16aad3f40ed6699a9e67512f64ef670e277728c1d89b932d5994ff78776d99e8aaaa87202ca435980ecddcdd66c5edd4ca42b0544b3141dc1ba946,2017-03-28 23:30:00,180,0.9,8.0
ba87ebcada16aad3f40ed6699a9e67512f64ef670e277728c1d89b932d5994ff78776d99e8aaaa87202ca435980ecddcdd66c5edd4ca42b0544b3141dc1ba946,2017-03-29 02:15:00,1380,16.9,41.75
ba87ebcada16aad3f40ed6699a9e67512f64ef670e277728c1d89b932d5994ff78776d99e8aaaa87202ca435980ecddcdd66c5edd4ca42b0544b3141dc1ba946,2017-03-29 18:00:00,3120,35.3,92.0
ba87ebcada16aad3f40ed6699a9e67512f64ef670e277728c1d89b932d5994ff78776d99e8aaaa87202ca435980ecddcdd66c5edd4ca42b0544b3141dc1ba946,2017-03-29 20:15:00,1440,12.5,62.25
ba87ebcada16aad3f40ed6699a9e67512f64ef670e277728c1d89b932d5994ff78776d99e8aaaa87202ca435980ecddcdd66c5edd4ca42b0544b3141dc1ba946,2017-03-29 20:45:00,720,9.6,25.5
ba87ebcada16aad3f40ed6699a9e67512f64ef670e277728c1d89b932d5994ff78776d99e8aaaa87202ca435980ecddcdd66c5edd4ca42b0544b3141dc1ba946,2017-03-29 21:00:00,60,0.0,8.25
ba87ebcada16aad3f40ed6699a9e67512f64ef670e277728c1d89b932d5994ff78776d99e8aaaa87202ca435980ecddcdd66c5edd4ca42b0544b3141dc1ba946,2017-03-29 23:15:00,480,3.4,15.75
ba87ebcada16aad3f40ed6699a9e67512f64ef670e277728c1d89b932d5994ff78776d99e8aaaa87202ca435980ecddcdd66c5edd4ca42b0544b3141dc1ba946,2017-03-30 00:30:00,2520,25.5,62.5
ba87ebcada16aad3f40ed6699a9e67512f64ef670e277728c1d89b932d5994ff78776d99e8aaaa87202ca435980ecddcdd66c5edd4ca42b0544b3141dc1ba946,2017-03-30 15:45:00,1560,8.2,28.5
ba87ebcada16aad3f40ed6699a9e67512f64ef670e277728c1d89b932d5994ff78776d99e8aaaa87202ca435980ecddcdd66c5edd4ca42b0544b3141dc1ba946,2017-03-30 17:45:00,1680,4.5,18.25
ba87ebcada16aad3f40ed6699a9e67512f64ef670e277728c1d89b932d5994ff78776d99e8aaaa87202ca435980ecddcdd66c5edd4ca42b0544b3141dc1ba946,2017-03-30 19:15:00,900,5.4,20.9
ba87ebcada16aad3f40ed6699a9e67512f64ef670e277728c1d89b932d5994ff78776d99e8aaaa87202ca435980ecddcdd66c5edd4ca42b0544b3141dc1ba946,2017-03-30 21:00:00,3600,11.5,46.25
ba87ebcada16aad3f40ed6699a9e67512f64ef670e277728c1d89b932d5994ff78776d99e8aaaa87202ca435980ecddcdd66c5edd4ca42b0544b3141dc1ba946,2017-03-30 22:00:00,2040,17.8,59.9
842e2b1cd011fab01b6cc042f40c5941798405df1b3b02c5dafe36612149b5b4590afe2cc04e87065f521768082650e39464988fb3df02a8f73a9ef88c9ca4c0,2017-03-28 20:30:00,240,0.7,10.75
842e2b1cd011fab01b6cc042f40c5941798405df1b3b02c5dafe36612149b5b4590afe2cc04e87065f521768082650e39464988fb3df02a8f73a9ef88c9ca4c0,2017-03-28 21:30:00,300,0.8,9.0
842e2b1cd011fab01b6cc042f40c5941798405df1b3b02c5dafe36612149b5b4590afe2cc04e87065f521768082650e39464988fb3df02a8f73a9ef88c9ca4c0,2017-03-28 22:00:00,960,12.2,39.56
842e2b1cd011fab01b6cc042f40c5941798405df1b3b02c5dafe36612149b5b4590afe2cc04e87065f521768082650e39464988fb3df02a8f73a9ef88c9ca4c0,2017-03-27 19:45:00,480,1.2,10.5
842e2b1cd011fab01b6cc042f40c5941798405df1b3b02c5dafe36612149b5b4590afe2cc04e87065f521768082650e39464988fb3df02a8f73a9ef88c9ca4c0,2017-03-27 20:00:00,540,1.7,9.75
842e2b1cd011fab01b6cc042f40c5941798405df1b3b02c5dafe36612149b5b4590afe2cc04e87065f521768082650e39464988fb3df02a8f73a9ef88c9ca4c0,2017-03-27 22:30:00,480,1.7,11.75
842e2b1cd011fab01b6cc042f40c5941798405df1b3b02c5dafe36612149b5b4590afe2cc04e87065f521768082650e39464988fb3df02a8f73a9ef88c9ca4c0,2017-03-27 19:15:00,540,1.1,7.0
842e2b1cd011fab01b6cc042f40c5941798405df1b3b02c5dafe36612149b5b4590afe2cc04e87065f521768082650e39464988fb3df02a8f73a9ef88c9ca4c0,2017-03-28 00:00:00,660,2.7,10.75
842e2b1cd011fab01b6cc042f40c5941798405df1b3b02c5dafe36612149b5b4590afe2cc04e87065f521768082650e39464988fb3df02a8f73a9ef88c9ca4c0,2017-03-27 18:00:00,480,0.8,6.5
842e2b1cd011fab01b6cc042f40c5941798405df1b3b02c5dafe36612149b5b4590afe2cc04e87065f521768082650e39464988fb3df02a8f73a9ef88c9ca4c0,2017-03-27 19:30:00,240,0.8,9.0
842e2b1cd011fab01b6cc042f40c5941798405df1b3b02c5dafe36612149b5b4590afe2cc04e87065f521768082650e39464988fb3df02a8f73a9ef88c9ca4c0,2017-03-27 23:15:00,120,0.3,6.75
842e2b1cd011fab01b6cc042f40c5941798405df1b3b02c5dafe36612149b5b4590afe2cc04e87065f521768082650e39464988fb3df02a8f73a9ef88c9ca4c0,2017-03-29 19:00:00,600,1.9,11.25
842e2b1cd011fab01b6cc042f40c5941798405df1b3b02c5dafe36612149b5b4590afe2cc04e87065f521768082650e39464988fb3df02a8f73a9ef88c9ca4c0,2017-03-29 20:45:00,900,3.3,15.0
842e2b1cd011fab01b6cc042f40c5941798405df1b3b02c5dafe36612149b5b4590afe2cc04e87065f521768082650e39464988fb3df02a8f73a9ef88c9ca4c0,2017-03-29 17:30:00,840,0.9,12.0
842e2b1cd011fab01b6cc042f40c5941798405df1b3b02c5dafe36612149b5b4590afe2cc04e87065f521768082650e39464988fb3df02a8f73a9ef88c9ca4c0,2017-03-29 22:45:00,300,1.1,8.5
842e2b1cd011fab01b6cc042f40c5941798405df1b3b02c5dafe36612149b5b4590afe2cc04e87065f521768082650e39464988fb3df02a8f73a9ef88c9ca4c0,2017-03-29 23:30:00,180,0.7,7.75
842e2b1cd011fab01b6cc042f40c5941798405df1b3b02c5dafe36612149b5b4590afe2cc04e87065f521768082650e39464988fb3df02a8f73a9ef88c9ca4c0,2017-03-30 17:45:00,1080,1.4,12.5
ed17822a864c82f0ac8c3110918dacfa804f66b06d9668289cb6d507d300f79adc991ce01dbfcd09b84b1aba420e74a49c5e30ba1e4d03e5966cdc1a225f7991,2017-03-31 13:45:00,360,1.0,6.0
ed17822a864c82f0ac8c3110918dacfa804f66b06d9668289cb6d507d300f79adc991ce01dbfcd09b84b1aba420e74a49c5e30ba1e4d03e5966cdc1a225f7991,2017-03-31 14:15:00,300,0.5,5.25
ed17822a864c82f0ac8c3110918dacfa804f66b06d9668289cb6d507d300f79adc991ce01dbfcd09b84b1aba420e74a49c5e30ba1e4d03e5966cdc1a225f7991,2017-03-31 15:15:00,360,0.8,5.75
ee065e5c90ac23f7fdfec374dd92bad3bdc8ebbd7c573c976228fc9e7fdb21896c9c8f3e85d82644e1291bee632999882c6826ef27958c3ec77dcb24ea03a858,2017-03-27 07:45:00,3180,18.6,62.3
ee065e5c90ac23f7fdfec374dd92bad3bdc8ebbd7c573c976228fc9e7fdb21896c9c8f3e85d82644e1291bee632999882c6826ef27958c3ec77dcb24ea03a858,2017-03-27 09:30:00,1860,11.5,31.5
ee065e5c90ac23f7fdfec374dd92bad3bdc8ebbd7c573c976228fc9e7fdb21896c9c8f3e85d82644e1291bee632999882c6826ef27958c3ec77dcb24ea03a858,2017-03-27 10:00:00,480,0.5,5.25
ee065e5c90ac23f7fdfec374dd92bad3bdc8ebbd7c573c976228fc9e7fdb21896c9c8f3e85d82644e1291bee632999882c6826ef27958c3ec77dcb24ea03a858,2017-03-27 11:45:00,300,0.7,9.75
77aff3b34413b9f32f99d9d53dcfb2d676d2641eb43054c8cc8c708aa3b459f05b621967a4ce3b3e168a835a1f6edaa4dce9c3b6ddadf4ac26517a7b8c19ccdb,2017-03-31 19:45:00,2100,18.2,60.5
77aff3b34413b9f32f99d9d53dcfb2d676d2641eb43054c8cc8c708aa3b459f05b621967a4ce3b3e168a835a1f6edaa4dce9c3b6ddadf4ac26517a7b8c19ccdb,2017-03-28 22:30:00,300,1.0,6.25
77aff3b34413b9f32f99d9d53dcfb2d676d2641eb43054c8cc8c708aa3b459f05b621967a4ce3b3e168a835a1f6edaa4dce9c3b6ddadf4ac26517a7b8c19ccdb,2017-03-28 19:15:00,1020,5.1,19.7
77aff3b34413b9f32f99d9d53dcfb2d676d2641eb43054c8cc8c708aa3b459f05b621967a4ce3b3e168a835a1f6edaa4dce9c3b6ddadf4ac26517a7b8c19ccdb,2017-03-28 20:30:00,1260,6.2,19.75
77aff3b34413b9f32f99d9d53dcfb2d676d2641eb43054c8cc8c708aa3b459f05b621967a4ce3b3e168a835a1f6edaa4dce9c3b6ddadf4ac26517a7b8c19ccdb,2017-04-01 00:00:00,420,1.4,7.5
77aff3b34413b9f32f99d9d53dcfb2d676d2641eb43054c8cc8c708aa3b459f05b621967a4ce3b3e168a835a1f6edaa4dce9c3b6ddadf4ac26517a7b8c19ccdb,2017-03-28 21:45:00,540,3.4,14.5
77aff3b34413b9f32f99d9d53dcfb2d676d2641eb43054c8cc8c708aa3b459f05b621967a4ce3b3e168a835a1f6edaa4dce9c3b6ddadf4ac26517a7b8c19ccdb,2017-03-28 22:45:00,180,0.9,7.0
77aff3b34413b9f32f99d9d53dcfb2d676d2641eb43054c8cc8c708aa3b459f05b621967a4ce3b3e168a835a1f6edaa4dce9c3b6ddadf4ac26517a7b8c19ccdb,2017-03-27 22:30:00,1440,17.4,56.3
77aff3b34413b9f32f99d9d53dcfb2d676d2641eb43054c8cc8c708aa3b459f05b621967a4ce3b3e168a835a1f6edaa4dce9c3b6ddadf4ac26517a7b8c19ccdb,2017-03-28 11:45:00,420,0.7,8.0
77aff3b34413b9f32f99d9d53dcfb2d676d2641eb43054c8cc8c708aa3b459f05b621967a4ce3b3e168a835a1f6edaa4dce9c3b6ddadf4ac26517a7b8c19ccdb,2017-03-28 19:00:00,240,0.9,5.5
